,Clean Age,Clean Name,Clean Ticket_p,Given Names_p,Title_p,Family Name_p,Unnamed: 0_p,PassengerId,Survived,Pclass_p,Name_p,Sex,is_adult_man,is_woman_or_child,is_male,is_female,Age_p,SibSp,Parch,Ticket_p,Fare,Cabin,Embarked_p,Clean Ticket_s,Pclass_s,Given Names_s,Title_s,Family Name_s,Unnamed: 0_s,Name_s,Age_s,Class/Dept,Ticket_s,Embarked_s,Job,_merge,Match Potential_x,_merge_x,Match Potential_y,_merge_y
268,23.0,miss mabel helen fortune,19950,mabel helen,miss,fortune,88.0,89.0,1.0,1.0,"Fortune, Miss. Mabel Helen",female,False,True,False,True,23.0,3.0,2.0,19950,263.0,C23 C25 C27,S,19950,1.0,mabel helen,miss,fortune,765.0,"FORTUNE, Miss Mabel Helen",23,1st class passenger,19950£263                             ,Southampton,                             ,both,,,,
269,64.0,mr mark fortune,19950,mark,mr,fortune,438.0,439.0,0.0,1.0,"Fortune, Mr. Mark",male,True,False,True,False,64.0,1.0,4.0,19950,263.0,C23 C25 C27,S,19950,1.0,mark,mr,fortune,761.0,"FORTUNE, Mr Mark",64,1st class passenger,19950£263                             ,Southampton,                             ,both,,,,
270,24.0,miss alice elizabeth fortune,19950,alice elizabeth,miss,fortune,341.0,342.0,1.0,1.0,"Fortune, Miss. Alice Elizabeth",female,False,True,False,True,24.0,3.0,2.0,19950,263.0,C23 C25 C27,S,19950,1.0,alice elizabeth,miss,fortune,764.0,"FORTUNE, Miss Alice Elizabeth",24,1st class passenger,19950£263                             ,Southampton,                             ,both,,,,
271,19.0,mr charles alexander fortune,19950,charles alexander,mr,fortune,27.0,28.0,0.0,1.0,"Fortune, Mr. Charles Alexander",male,True,False,True,False,19.0,3.0,2.0,19950,263.0,C23 C25 C27,S,19950,1.0,charles alexander,mr,fortune,766.0,"FORTUNE, Mr Charles Alexander",19,1st class passenger,19950£263                             ,Southampton,                             ,both,,,,
272,28.0,miss ethel flora fortune,19950,ethel flora,miss,fortune,53.0,945.0,,1.0,"Fortune, Miss. Ethel Flora",female,False,True,False,True,28.0,3.0,2.0,19950,263.0,C23 C25 C27,S,19950,1.0,ethel flora,miss,fortune,763.0,"FORTUNE, Miss Ethel Flora",28,1st class passenger,19950£263                             ,Southampton,                             ,both,,,,
273,28.0,mr patrick fox,368573,patrick,mr,fox,271.0,1163.0,,3.0,"Fox, Mr. Patrick",male,False,False,True,False,,0.0,0.0,368573,7.75,,Q,368573,3.0,patrick,mr,fox,770.0,"FOX, Mr Patrick",28,3rd class passenger,368573£7               15s               ,Queenstown,General Labourer                             ,both,,,,
274,36.0,mr stanley hubert fox,229236,stanley hubert,mr,fox,344.0,345.0,0.0,2.0,"Fox, Mr. Stanley Hubert",male,True,False,True,False,36.0,0.0,0.0,229236,13.0,,S,229236,2.0,stanley hubert,mr,fox,769.0,"FOX, Mr Stanley Hubert",38,2nd class passenger,229236£13                             ,Southampton,                             ,both,,,,
275,30.0,miss laura mabel francatelli,17485,laura mabel,miss,francatelli,309.0,310.0,1.0,1.0,"Francatelli, Miss. Laura Mabel",female,False,True,False,True,30.0,0.0,0.0,PC 17485,56.9292,E36,C,17485,1.0,laura mabel,miss,francatelli,772.0,"FRANCATELLI, Miss Laura Mabel",31,1st class passengerservant,17485£56               18s               7d,Cherbourg,Secretary                             ,both,,,,
276,38.0,mr charles charles fardon franklin,3101314,charles charles fardon,mr,franklin,286.0,1178.0,,3.0,"Franklin, Mr. Charles (Charles Fardon)",male,False,False,True,False,,0.0,0.0,SOTON/O.Q. 3101314,7.25,,S,3101314,3.0,charles charles fardon,mr,franklin,774.0,"FRANKLIN, Mr Charles (""Charles Fardon"")",38,3rd class passenger,3101314£7               5s               ,Southampton,Carpenter / Joiner                             ,both,,,,
277,43.0,mr isaac gerald frauenthal,17765,isaac gerald,mr,frauenthal,404.0,1296.0,,1.0,"Frauenthal, Mr. Isaac Gerald",male,True,False,True,False,43.0,1.0,0.0,17765,27.7208,D40,C,17765,1.0,isaac gerald,mr,frauenthal,778.0,"FRAUENTHAL, Mr Isaac Gerald",43,1st class passenger,17765£27               14s               5d,Cherbourg,                             ,both,,,,
278,50.0,dr henry william frauenthal,17611,henry william,dr,frauenthal,660.0,661.0,1.0,1.0,"Frauenthal, Dr. Henry William",male,True,False,True,False,50.0,2.0,0.0,PC 17611,133.65,,S,17611,1.0,henry william,dr,frauenthal,779.0,"FRAUENTHAL, Dr Henry William",49,1st class passenger,17611£133               13s               ,Cherbourg,Doctor                             ,both,,,,
279,38.0,miss annie clemmer funk,237671,annie clemmer,miss,funk,357.0,358.0,0.0,2.0,"Funk, Miss. Annie Clemmer",female,False,True,False,True,38.0,0.0,0.0,237671,13.0,,S,237671,2.0,annie clemmer,miss,funk,789.0,"FUNK, Miss Annie Clemmer",38,2nd class passenger,237671£13                             ,Southampton,Missionary                             ,both,,,,
280,37.0,mr jacques heath futrelle,113803,jacques heath,mr,futrelle,137.0,138.0,0.0,1.0,"Futrelle, Mr. Jacques Heath",male,True,False,True,False,37.0,1.0,0.0,113803,53.1,C123,S,113803,1.0,jacques heath,mr,futrelle,790.0,"FUTRELLE, Mr Jacques Heath",37,1st class passenger,113803£53               2s               ,Southampton,Writer                             ,both,,,,
281,35.0,mr joseph j fynney,239865,joseph j,mr,fynney,20.0,21.0,0.0,2.0,"Fynney, Mr. Joseph J",male,True,False,True,False,35.0,0.0,0.0,239865,26.0,,S,239865,2.0,joseph j,mr,fynney,792.0,"FYNNEY, Mr Joseph J.",35,2nd class passenger,239865£26                             ,Southampton,                             ,both,,,,
282,34.0,mr shadrach gale,28664,shadrach,mr,gale,405.0,406.0,0.0,2.0,"Gale, Mr. Shadrach",male,True,False,True,False,34.0,1.0,0.0,28664,21.0,,S,28664,2.0,shadrach,mr,gale,794.0,"GALE, Mr Shadrach",33,2nd class passenger,28664£21                             ,Southampton,Miner                             ,both,,,,
283,38.0,mr harry gale,28664,harry,mr,gale,401.0,1293.0,,2.0,"Gale, Mr. Harry",male,True,False,True,False,38.0,1.0,0.0,28664,21.0,,S,28664,2.0,harry,mr,gale,793.0,"GALE, Mr Harry",38,2nd class passenger,28664£21                             ,Southampton,Miner                             ,both,,,,
284,25.0,mr martin gallagher,36864,martin,mr,gallagher,703.0,704.0,0.0,3.0,"Gallagher, Mr. Martin",male,True,False,True,False,25.0,0.0,0.0,36864,7.7417,,Q,36864,3.0,martin,mr,gallagher,795.0,"GALLAGHER, Mr Martin",29,3rd class passenger,36864£7               14s               10d,Queenstown,Farm Labourer                             ,both,,,,
285,21.0,mr john garfirth,358585,john,mr,garfirth,760.0,761.0,0.0,3.0,"Garfirth, Mr. John",male,False,False,True,False,,0.0,0.0,358585,14.5,,S,358585,3.0,john,mr,garfirth,797.0,"GARFIRTH, Mr John",21,3rd class passenger,358585£14               10s               ,Southampton,Shoemaker                             ,both,,,,
286,34.0,miss ethel garside,243880,ethel,miss,garside,576.0,577.0,1.0,2.0,"Garside, Miss. Ethel",female,False,True,False,True,34.0,0.0,0.0,243880,13.0,,S,243880,2.0,ethel,miss,garside,798.0,"GARSIDE, Miss Ethel",34,2nd class passenger,243880£13                             ,Southampton,                             ,both,,,,
287,16.0,mr alfred gaskell,239865,alfred,mr,gaskell,791.0,792.0,0.0,2.0,"Gaskell, Mr. Alfred",male,False,True,True,False,16.0,0.0,0.0,239865,26.0,,S,239865,2.0,alfred,mr,gaskell,799.0,"GASKELL, Mr Alfred",16,2nd class passenger,239865£26                             ,Southampton,                             ,both,,,,
288,47.0,mr arthur h gee,111320,arthur h,mr,gee,462.0,463.0,0.0,1.0,"Gee, Mr. Arthur H",male,True,False,True,False,47.0,0.0,0.0,111320,38.5,E63,S,111320,1.0,arthur h,mr,gee,804.0,"GEE, Mr Arthur H.",47,1st class passenger,111320£38               10s               ,Southampton,                             ,both,,,,
289,-1.0,mr stanio gheorgheff,349254,stanio,mr,gheorgheff,420.0,421.0,0.0,3.0,"Gheorgheff, Mr. Stanio",male,False,False,True,False,,0.0,0.0,349254,7.8958,,C,349254,3.0,stanio,mr,gheorgheff,808.0,"GHEORGHEFF, Mr Stanio",,3rd class passenger,349254£7               17s               11d,Cherbourg,General Labourer                             ,both,,,,
290,22.0,miss dorothy winifred gibson,112378,dorothy winifred,miss,gibson,402.0,1294.0,,1.0,"Gibson, Miss. Dorothy Winifred",female,False,True,False,True,22.0,0.0,1.0,112378,59.4,,C,112378,1.0,dorothy winifred,miss,gibson,811.0,"GIBSON, Miss Dorothy Winifred",22,1st class passenger,112378£59               8s               ,Cherbourg,                             ,both,,,,
291,47.0,mr william gilbert,30769,william,mr,gilbert,393.0,1285.0,,2.0,"Gilbert, Mr. William",male,True,False,True,False,47.0,0.0,0.0,C.A. 30769,10.5,,S,30769,2.0,william,mr,gilbert,817.0,"GILBERT, Mr William",47,2nd class passenger,30769£10               10s               ,Southampton,                             ,both,,,,
292,24.0,mr ralph giles,248726,ralph,mr,giles,348.0,1240.0,,2.0,"Giles, Mr. Ralph",male,True,False,True,False,24.0,0.0,0.0,248726,13.5,,S,248726,2.0,ralph,mr,giles,820.0,"GILES, Mr Ralph",24,2nd class passenger,248726£13               10s               ,Southampton,                             ,both,,,,
293,21.0,mr frederick edward giles,28134,frederick edward,mr,giles,861.0,862.0,0.0,2.0,"Giles, Mr. Frederick Edward",male,True,False,True,False,21.0,1.0,0.0,28134,11.5,,S,28134,2.0,frederick edward,mr,giles,819.0,"GILES, Mr Frederick Edward",20,2nd class passenger,28134£11               10s               ,Southampton,Carpenter / Joiner                             ,both,,,,
294,21.0,mr edgar giles,28133,edgar,mr,giles,370.0,1262.0,,2.0,"Giles, Mr. Edgar",male,True,False,True,False,21.0,1.0,0.0,28133,11.5,,S,28133,2.0,edgar,mr,giles,818.0,"GILES, Mr Edgar",21,2nd class passenger,28133£11               10s               ,Southampton,Carpenter / Joiner                             ,both,,,,
295,22.0,mr eliezer gilinski,14973,eliezer,mr,gilinski,588.0,589.0,0.0,3.0,"Gilinski, Mr. Eliezer",male,True,False,True,False,22.0,0.0,0.0,14973,8.05,,S,14973,3.0,eliezer,mr,gilinski,823.0,"GILINSKI, Mr Eliezer",22,3rd class passenger,14973£8               1s               ,Southampton,Locksmith                             ,both,,,,
296,24.0,mr john william gill,233866,john william,mr,gill,864.0,865.0,0.0,2.0,"Gill, Mr. John William",male,True,False,True,False,24.0,0.0,0.0,233866,13.0,,S,233866,2.0,john william,mr,gill,824.0,"GILL, Mr John William",24,2nd class passenger,233866£13                             ,Southampton,Chauffeur                             ,both,,,,
297,34.0,mr william henry gillespie,12233,william henry,mr,gillespie,722.0,723.0,0.0,2.0,"Gillespie, Mr. William Henry",male,True,False,True,False,34.0,0.0,0.0,12233,13.0,,S,12233,2.0,william henry,mr,gillespie,827.0,"GILLESPIE, Mr William Henry",31,2nd class passenger,12233£13                             ,Southampton,Clerk                             ,both,,,,
298,30.0,mr hans kristensen givard,250646,hans kristensen,mr,givard,213.0,214.0,0.0,2.0,"Givard, Mr. Hans Kristensen",male,True,False,True,False,30.0,0.0,0.0,250646,13.0,,S,250646,2.0,hans kristensen,mr,givard,829.0,"GIVARD, Mr Hans Kristensen",30,2nd class passenger,250646£13                             ,Southampton,                             ,both,,,,
299,19.0,miss mary agatha glynn,335677,mary agatha,miss,glynn,32.0,33.0,1.0,3.0,"Glynn, Miss. Mary Agatha",female,False,True,False,True,,0.0,0.0,335677,7.75,,Q,335677,3.0,mary agatha,miss,glynn,830.0,"GLYNN, Miss Mary Agatha",19,3rd class passenger,335677£7               15s               ,Queenstown,                             ,both,,,,
300,49.0,mr samuel l goldenberg,17453,samuel l,mr,goldenberg,453.0,454.0,1.0,1.0,"Goldenberg, Mr. Samuel L",male,True,False,True,False,49.0,1.0,0.0,17453,89.1042,C92,C,17453,1.0,samuel l,mr,goldenberg,834.0,"GOLDENBERG, Mr Samuel L.",47,1st class passenger,17453£89               2s               1d,Cherbourg,                             ,both,,,,
301,71.0,mr george b goldschmidt,17754,george b,mr,goldschmidt,96.0,97.0,0.0,1.0,"Goldschmidt, Mr. George B",male,True,False,True,False,71.0,0.0,0.0,PC 17754,34.6542,A5,C,17754,1.0,george b,mr,goldschmidt,837.0,"GOLDSCHMIDT, Mr George B.",71,1st class passenger,17754£34               13s               1d,Cherbourg,                             ,both,,,,
302,33.0,mr frank john goldsmith,363291,frank john,mr,goldsmith,548.0,549.0,0.0,3.0,"Goldsmith, Mr. Frank John",male,True,False,True,False,33.0,1.0,1.0,363291,20.525,,S,363291,3.0,frank john,mr,goldsmith,838.0,"GOLDSMITH, Mr Frank John",33,3rd class passenger,363291£20               10s               6d,Southampton,Turner                             ,both,,,,
303,41.0,mr nathan goldsmith,3101263,nathan,mr,goldsmith,42.0,934.0,,3.0,"Goldsmith, Mr. Nathan",male,True,False,True,False,41.0,0.0,0.0,SOTON/O.Q. 3101263,7.85,,S,3101263,3.0,nathan,mr,goldsmith,841.0,"GOLDSMITH, Mr Nathan",41,3rd class passenger,3101263£7               17s               ,Southampton,Shoemaker                             ,both,,,,
304,11.0,master william frederick goodwin,2144,william frederick,master,goodwin,59.0,60.0,0.0,3.0,"Goodwin, Master. William Frederick",male,False,True,True,False,11.0,5.0,2.0,CA 2144,46.9,,S,2144,3.0,william frederick,master,goodwin,847.0,"GOODWIN, Master William Frederick",11,3rd class passenger,2144£46               18s               ,Southampton,                             ,both,,,,
305,14.0,mr charles edward goodwin,2144,charles edward,mr,goodwin,683.0,684.0,0.0,3.0,"Goodwin, Mr. Charles Edward",male,False,True,True,False,14.0,5.0,2.0,CA 2144,46.9,,S,2144,3.0,charles edward,mr,goodwin,846.0,"GOODWIN, Mr Charles Edward",14,3rd class passenger,2144£46               18s               ,Southampton,Scholar                             ,both,,,,
306,16.0,miss lillian amy goodwin,2144,lillian amy,miss,goodwin,71.0,72.0,0.0,3.0,"Goodwin, Miss. Lillian Amy",female,False,True,False,True,16.0,5.0,2.0,CA 2144,46.9,,S,2144,3.0,lillian amy,miss,goodwin,845.0,"GOODWIN, Miss Lillian Amy",16,3rd class passenger,2144£46               18s               ,Southampton,Servant                             ,both,,,,
307,10.0,miss jessie allis goodwin,2144,jessie allis,miss,goodwin,140.0,1032.0,,3.0,"Goodwin, Miss. Jessie Allis",female,False,True,False,True,10.0,5.0,2.0,CA 2144,46.9,,S,2144,3.0,jessie allis,miss,goodwin,848.0,"GOODWIN, Miss Jessie Allis",10,3rd class passenger,2144£46               18s               ,Southampton,                             ,both,,,,
308,9.0,master harold victor goodwin,2144,harold victor,master,goodwin,480.0,481.0,0.0,3.0,"Goodwin, Master. Harold Victor",male,False,True,True,False,9.0,5.0,2.0,CA 2144,46.9,,S,2144,3.0,harold victor,master,goodwin,849.0,"GOODWIN, Master Harold Victor",9,3rd class passenger,2144£46               18s               ,Southampton,                             ,both,,,,
309,19.0,miss margaret edith graham,112053,margaret edith,miss,graham,887.0,888.0,1.0,1.0,"Graham, Miss. Margaret Edith",female,False,True,False,True,19.0,0.0,0.0,112053,30.0,B42,S,17582,1.0,margaret edith,miss,graham,862.0,"GRAHAM, Miss Margaret Edith",19,1st class passenger,17582£153               9s               3d,Southampton,                             ,both,,,,
310,38.0,mr george edward graham,17582,george edward,mr,graham,332.0,333.0,0.0,1.0,"Graham, Mr. George Edward",male,True,False,True,False,38.0,0.0,1.0,PC 17582,153.4625,C91,S,112053,1.0,george edward,mr,graham,860.0,"GRAHAM, Mr George Edward",38,1st class passenger,112053£30                             ,Southampton,Sales Manager                             ,both,,,,
311,52.0,mr samuel greenberg,250647,samuel,mr,greenberg,714.0,715.0,0.0,2.0,"Greenberg, Mr. Samuel",male,True,False,True,False,52.0,0.0,0.0,250647,13.0,,S,250647,2.0,samuel,mr,greenberg,866.0,"GREENBERG, Mr Samuel",52,2nd class passenger,250647£13                             ,Southampton,                             ,both,,,,
312,23.0,mr william bertram greenfield,17759,william bertram,mr,greenfield,97.0,98.0,1.0,1.0,"Greenfield, Mr. William Bertram",male,True,False,True,False,23.0,0.0,1.0,PC 17759,63.3583,D10 D12,C,17759,1.0,william bertram,mr,greenfield,868.0,"GREENFIELD, Mr William Bertram",23,1st class passenger,17759£63               7s               2d,Cherbourg,                             ,both,,,,
313,23.0,mr robert guest,376563,robert,mr,guest,93.0,985.0,,3.0,"Guest, Mr. Robert",male,False,False,True,False,,0.0,0.0,376563,8.05,,S,376563,3.0,robert,mr,guest,874.0,"GUEST, Mr Robert",23,3rd class passenger,376563£8               1s               ,Southampton,General Labourer                             ,both,,,,
314,46.0,mr benjamin guggenheim,17593,benjamin,mr,guggenheim,789.0,790.0,0.0,1.0,"Guggenheim, Mr. Benjamin",male,True,False,True,False,46.0,0.0,0.0,PC 17593,79.2,B82 B84,C,17593,1.0,benjamin,mr,guggenheim,875.0,"GUGGENHEIM, Mr Benjamin",46,1st class passenger,17593£79               4s               ,Cherbourg,Businessman                             ,both,,,,
315,37.0,mr anders vilhelm gustafsson,3101276,anders vilhelm,mr,gustafsson,104.0,105.0,0.0,3.0,"Gustafsson, Mr. Anders Vilhelm",male,True,False,True,False,37.0,2.0,0.0,3101276,7.925,,S,3101276,3.0,anders vilhelm,mr,gustafsson,880.0,"GUSTAFSSON, Mr Anders Vilhelm",37,3rd class passenger,3101276£7               18s               6d,Southampton,General Labourer                             ,both,,,,
316,19.0,mr karl gideon gustafsson,347069,karl gideon,mr,gustafsson,379.0,380.0,0.0,3.0,"Gustafsson, Mr. Karl Gideon",male,True,False,True,False,19.0,0.0,0.0,347069,7.775,,S,347069,3.0,karl gideon,mr,gustafsson,878.0,"GUSTAFSSON, Mr Karl Gideon",19,3rd class passenger,347069£7               15s               6d,Southampton,General Labourer                             ,both,,,,
317,20.0,mr alfred ossian gustafsson,7534,alfred ossian,mr,gustafsson,876.0,877.0,0.0,3.0,"Gustafsson, Mr. Alfred Ossian",male,True,False,True,False,20.0,0.0,0.0,7534,9.8458,,S,7534,3.0,alfred ossian,mr,gustafsson,879.0,"GUSTAFSSON, Mr Alfred Ossian",19,3rd class passenger,7534£9               16s               11d,Southampton,General Labourer                             ,both,,,,
